code,name,icao,iata,wmo,msc_id,country,province_territory,lat,lon,station_type,sources_available,data_provider
JANLK,Jan Lake,JANLK,JANLK,,SK-SPSA-WMB_JANLK,Canada,SK,54.8433,-102.8163,airport,geomet,MSC
JEA,Jean Lake Auto,JEA,JEA,,AB-MAF_JEA,Canada,AB,57.4974,-113.8835,airport,geomet,MSC
JEAN,Jean Cote AGCM,JEAN,JEAN,71541,AB-MAI_JEAN,Canada,AB,55.9129,-117.1198,airport,geomet,MSC
JHL,Johanson Lake,JHL,JHL,,BC-Hydro_JHL,Canada,BC,56.605415,-126.19401,airport,geomet,MSC
JHT,John Hart Substation,JHT,JHT,,BC-Hydro_JHT,Canada,BC,50.04136944,-125.3076167,airport,geomet,MSC
JOA,Johnson Lake Auto,JOA,JOA,,AB-MAF_JOA,Canada,AB,57.5749,-110.3288,airport,geomet,MSC
JOB,Job Lake,JOB,JOB,,ON-MNRF-AFFES_JOB,Canada,ON,51.5095,-94.6807,airport,geomet,MSC
KAA,Kakwa Tower Auto,KAA,KAA,,AB-MAF_KAA,Canada,AB,54.4209,-118.9822,airport,geomet,MSC
KAB,Kabitotikwia Lake,KAB,KAB,,ON-MNRF-AFFES_KAB,Canada,ON,49.5998,-89.1799,airport,geomet,MSC
KABQ,"Albuquerque Intl, NM, US",KABQ,KABQ,,,USA,,35.0395,-106.6064,airport,avwx,aviationweather.gov
KAGO,Kagoot Brook,KAGO,KAGO,,NB-DNRED_KAGO,Canada,NB,47.23333333,-66.57166667,airport,geomet,MSC
KAP,Kapuskasing,KAP,KAP,,ON-MNRF-AFFES_KAP,Canada,ON,49.4179,-82.4664,airport,geomet,MSC
KAS,Kasabonika A,KAS,KAS,,ON-MNRF-AFFES_KAS,Canada,ON,53.5272,-88.6395,airport,geomet,MSC
KATL,"Atlanta/Hartsfield-Jackson Intl, GA, US",KATL,KATL,,,USA,,33.6407,-84.4277,airport,avwx,aviationweather.gov
KAZ,Kaza Lake,KAZ,KAZ,,BC-Hydro_KAZ,Canada,BC,56.02119167,-126.2975972,airport,geomet,MSC
KBA,Kirby Lake Auto,KBA,KBA,,AB-MAF_KBA,Canada,AB,55.3585,-110.645,airport,geomet,MSC
KBOI,"Boise Arpt, ID, US",KBOI,KBOI,,,USA,,43.5647,-116.2228,airport,avwx,aviationweather.gov
KCLE,"Cleveland/Hopkins Intl, OH, US",KCLE,KCLE,,,USA,,41.4117,-81.8498,airport,avwx,aviationweather.gov
KDCA,"Washington/Reagan-National Arpt, VA, US",KDCA,KDCA,,,USA,,38.8521,-77.0377,airport,avwx,aviationweather.gov
KDEN,"Denver Intl, CO, US",KDEN,KDEN,,,USA,,39.8561,-104.6737,airport,avwx,aviationweather.gov
KDFW,"Dallas-Ft Worth Intl, TX, US",KDFW,KDFW,,,USA,,32.8975,-97.038,airport,avwx,aviationweather.gov
KDTW,"Detroit/Metro Wayne Cnty, MI, US",KDTW,KDTW,,,USA,,42.2124,-83.3534,airport,avwx,aviationweather.gov
KEA,Keg Auto,KEA,KEA,,AB-MAF_KEA,Canada,AB,57.6404,-118.3527,airport,geomet,MSC
KEELY,Keely Lake,KEELY,KEELY,,SK-SPSA-WMB_KEELY,Canada,SK,54.875,-108.2513,airport,geomet,MSC
KEGR,Keg River AGCM,KEGR,KEGR,,AB-MAI_KEGR,Canada,AB,57.7876,-117.6767,airport,geomet,MSC
KENN,Kenny Dam,KENN,KENN,,RioTinto_KENN,Canada,BC,53.5803,-124.94605,airport,geomet,MSC
KEOM,Keoma AGCM,KEOM,KEOM,,AB-MAI_KEOM,Canada,AB,51.1906,-113.6306,airport,geomet,MSC
KES,Kesagami,KES,KES,,ON-MNRF-AFFES_KES,Canada,ON,49.7975,-80.2292,airport,geomet,MSC
KESS,Kessler AGCM,KESS,KESS,71796,AB-MAI_KESS,Canada,AB,52.2902,-111.1132,airport,geomet,MSC
KEY,Keystone Creek,KEY,KEY,,BC-Hydro_KEY,Canada,BC,51.41128889,-118.3606556,airport,geomet,MSC
KFAR,"Fargo/Hector Intl, ND, US",KFAR,KFAR,,,USA,,46.9245,-96.8158,airport,avwx,aviationweather.gov
KIAD,"Washington/Dulles Intl, VA, US",KIAD,KIAD,,,USA,,38.8951,-77.4373,airport,avwx,aviationweather.gov
KIAH,"Houston/Bush Intl, TX, US",KIAH,KIAH,,,USA,,29.9844,-95.3368,airport,avwx,aviationweather.gov
KIL,Killarney Park,KIL,KIL,,ON-MNRF-AFFES_KIL,Canada,ON,46.0173,-81.3849,airport,geomet,MSC
KILL,Killam AGDM,KILL,KILL,71228,AB-MAI_KILL,Canada,AB,52.8475,-111.8723,airport,geomet,MSC
KINI,Kinikinik AGCM,KINI,KINI,,AB-MAI_KINI,Canada,AB,54.5633,-112.9812,airport,geomet,MSC
KINS,Kinsella Research,KINS,KINS,,AB-MAI_KINS,Canada,AB,53.0469,-111.5473,airport,geomet,MSC
KIO,Kiosk,KIO,KIO,,ON-MNRF-AFFES_KIO,Canada,ON,46.1518,-78.9246,airport,geomet,MSC
KIRR,Kirriemuir AGCM,KIRR,KIRR,,AB-MAI_KIRR,Canada,AB,51.9133,-110.3592,airport,geomet,MSC
KITS,Kitscoty AGCM,KITS,KITS,71797,AB-MAI_KITS,Canada,AB,53.3534,-110.4161,airport,geomet,MSC
KJFK,"New York/JF Kennedy Intl, NY, US",KJFK,KJFK,,,USA,,40.6413,-73.7781,airport,avwx,aviationweather.gov
KLAX,"Los Angeles Intl, CA, US",KLAX,KLAX,,,USA,,33.9425,-118.4081,airport,avwx,aviationweather.gov
KLGA,"New York/La Guardia Arpt, NY, US",KLGA,KLGA,,,USA,,40.7769,-73.874,airport,avwx,aviationweather.gov
KLK,Kirkland Lake,KLK,KLK,,ON-MNRF-AFFES_KLK,Canada,ON,48.1192,-80.0879,airport,geomet,MSC
KLNTN,Klintonel,KLNTN,KLNTN,,SK-SPSA-WMB_KLNTN,Canada,SK,49.67711111,-108.9346667,airport,geomet,MSC
KMA,Kimiwan Auto,KMA,KMA,,AB-MAF_KMA,Canada,AB,55.994,-116.6066,airport,geomet,MSC
KMCI,"Kansas City Intl, MO, US",KMCI,KMCI,,,USA,,39.2976,-94.7139,airport,avwx,aviationweather.gov
KMCO,"Orlando Intl, FL, US",KMCO,KMCO,,,USA,,28.4294,-81.3089,airport,avwx,aviationweather.gov
KMSO,"Missoula Intl, MT, US",KMSO,KMSO,,,USA,,46.9164,-113.8899,airport,avwx,aviationweather.gov
KMSP,"Minneapolis-St Paul Intl, MN, US",KMSP,KMSP,,,USA,,44.882,-93.2169,airport,avwx,aviationweather.gov
KNG,Kingfisher Lake,KNG,KNG,,ON-MNRF-AFFES_KNG,Canada,ON,53.0127,-89.8548,airport,geomet,MSC
KORD,"Chicago/O'Hare Intl, IL, US",KORD,KORD,,,USA,,41.9742,-87.9073,airport,avwx,aviationweather.gov
KPDX,"Portland Intl, OR, US",KPDX,KPDX,,,USA,,45.5887,-122.5975,airport,avwx,aviationweather.gov
KRDU,"Raleigh-Durham Intl, NC, US",KRDU,KRDU,,,USA,,35.8776,-78.7875,airport,avwx,aviationweather.gov
KRN,Kearns Lake,KRN,KRN,,ON-MNRF-AFFES_KRN,Canada,ON,49.4893,-89.9955,airport,geomet,MSC
KRSN,"Ruston Rgnl, LA, US",KRSN,KRSN,,,USA,,32.51,-92.6428,airport,avwx,aviationweather.gov
KSEA,"Seattle-Tacoma Intl, WA, US",KSEA,KSEA,,,USA,,47.4502,-122.3088,airport,avwx,aviationweather.gov
KSH,Khashahpiwi Tower,KSH,KSH,,ON-MNRF-AFFES_KSH,Canada,ON,48.2364,-91.4938,airport,geomet,MSC
KSPK,"Spanish Fork Muni, UT, US",KSPK,KSPK,,,USA,,40.1121,-111.6559,airport,avwx,aviationweather.gov
KSTL,"St Louis/Lambert Intl, MO, US",KSTL,KSTL,,,USA,,38.7469,-90.37,airport,avwx,aviationweather.gov
KWA,Kwadacha North,KWA,KWA,,BC-Hydro_KWA,Canada,BC,57.62333333,-125.0731667,airport,geomet,MSC
L1,Bovine Creek Auto,L1,L1,,AB-MAF_L1,Canada,AB,56.1077,-112.5494,airport,geomet,MSC
L2,Ground Zero Auto,L2,L2,,AB-MAF_L2,Canada,AB,55.0053,-110.6079,airport,geomet,MSC
L3,Dunkirk Auto,L3,L3,,AB-MAF_L3,Canada,AB,56.7683,-112.4878,airport,geomet,MSC
L5,Keane Auto,L5,L5,,AB-MAF_L5,Canada,AB,58.3094,-110.2822,airport,geomet,MSC
LAC,Ear Falls,LAC,LAC,,ON-MNRF-AFFES_LAC,Canada,ON,50.678,-93.1212,airport,geomet,MSC
LALC2,La Loche (Site 2),LALC2,LALC2,,SK-SPSA-WMB_LALC2,Canada,SK,56.48528,-109.4208,airport,geomet,MSC
LANGARA,LANGARA,LANGARA,LANGARA,71899,1054500,Canada,BC,54.2551,-133.058,airport,geomet,MSC
LATH,Lathom AGCM,LATH,LATH,,AB-MAI_LATH,Canada,AB,50.6004,-112.2903,airport,geomet,MSC
LBC,Lake Labitiche,LBC,LBC,,ON-MNRF-AFFES_LBC,Canada,ON,46.8644,-82.2017,airport,geomet,MSC
LBEAR,Little Bear lake,LBEAR,LBEAR,,SK-SPSA-WMB_LBEAR,Canada,SK,54.2747,-104.4153,airport,geomet,MSC
LCU,Lamont Creek Upper,LCU,LCU,,BC-Hydro_LCU,Canada,BC,49.581909,-122.314283,airport,geomet,MSC
LDEN,Linden AGCM,LDEN,LDEN,71035,AB-MAI_LDEN,Canada,AB,51.6191,-113.6558,airport,geomet,MSC
LEED,Leedale AGDM,LEED,LEED,71565,AB-MAI_LEED,Canada,AB,52.5531,-114.4725,airport,geomet,MSC
LEGA,Legal AGCM,LEGA,LEGA,71544,AB-MAI_LEGA,Canada,AB,54.003,-113.4744,airport,geomet,MSC
LENNARD,LENNARD ISLAND,LENNARD,LENNARD,,1034600,Canada,BC,49.1105,-125.9233,airport,geomet,MSC
LGA,Legend Auto,LGA,LGA,,AB-MAF_LGA,Canada,AB,57.4504,-112.8793,airport,geomet,MSC
LINA,St. Lina AGCM,LINA,LINA,71548,AB-MAI_LINA,Canada,AB,54.2823,-111.4515,airport,geomet,MSC
LIND,Lindbergh AGDM,LIND,LIND,71567,AB-MAI_LIND,Canada,AB,53.943,-110.5789,airport,geomet,MSC
LLDM,Lloydminster LITE,LLDM,LLDM,,AB-MAI_LLDM,Canada,AB,53.3581,-110.0253,airport,geomet,MSC
LLK,Lost Lake,LLK,LLK,,ON-MNRF-AFFES_LLK,Canada,ON,47.69,-80.6382,airport,geomet,MSC
LMA,Leismer Auto,LMA,LMA,,AB-MAF_LMA,Canada,AB,55.6897,-111.2847,airport,geomet,MSC
LOA,Lovett Auto,LOA,LOA,,AB-MAF_LOA,Canada,AB,53.0311,-116.662,airport,geomet,MSC
LODG,Lodge Creek AGCM,LODG,LODG,,AB-MAI_LODG,Canada,AB,49.4577,-110.3412,airport,geomet,MSC
LOO,Loon Lake,LOO,LOO,,ON-MNRF-AFFES_LOO,Canada,ON,47.4256,-79.8079,airport,geomet,MSC
LOONL,Loon Lake,LOONL,LOONL,,SK-SPSA-WMB_LOONL,Canada,SK,54.0258,-109.1847,airport,geomet,MSC
LST,Williston Lake at Lost Cabin Creek,LST,LST,,BC-Hydro_LST,Canada,BC,56.04997,-123.74819,airport,geomet,MSC
LUNT,Lunts Brook,LUNT,LUNT,,NB-DNRED_LUNT,Canada,NB,47.50833333,-68.215,airport,geomet,MSC
MAN,Manitouwadge,MAN,MAN,,ON-MNRF-AFFES_MAN,Canada,ON,49.0852,-85.8541,airport,geomet,MSC
MANB,Manyberries AGCM,MANB,MANB,71051,AB-MAI_MANB,Canada,AB,49.3638,-110.6781,airport,geomet,MSC
MANN,Manning AGDM,MANN,MANN,71229,AB-MAI_MANN,Canada,AB,56.9738,-117.4508,airport,geomet,MSC
MAS,Massey,MAS,MAS,,ON-MNRF-AFFES_MAS,Canada,ON,46.2145,-82.0664,airport,geomet,MSC
MASI,Masinasin AGDM,MASI,MASI,71345,AB-MAI_MASI,Canada,AB,49.1368,-111.6518,airport,geomet,MSC
MBA,Mayberne Auto,MBA,MBA,,AB-MAF_MBA,Canada,AB,53.86,-116.658,airport,geomet,MSC
MCD,MacDowell Lake,MCD,MCD,,ON-MNRF-AFFES_MCD,Canada,ON,52.2798,-92.5483,airport,geomet,MSC
MCINNES,MCINNES ISLAND,MCINNES,MCINNES,71897,1065010,Canada,BC,52.25,-128.75,airport,geomet,MSC
MCKNZ,Mackenzie Falls,MCKNZ,MCKNZ,,SK-SPSA-WMB_MCKNZ,Canada,SK,56.6672,-106.2061,airport,geomet,MSC
MCLNN,McLennan Lake,MCLNN,MCLNN,,SK-SPSA-WMB_MCLNN,Canada,SK,55.8167,-104.5508,airport,geomet,MSC
MCLRG,McClurg,MCLRG,MCLRG,,SK-SPSA-WMB_MCLRG,Canada,SK,55.17378,-106.70239,airport,geomet,MSC
MCQ,McQue Terrace,MCQ,MCQ,,BC-Hydro_MCQ,Canada,BC,56.9815,-123.4041667,airport,geomet,MSC
MCRA,McRae Lake,MCRA,MCRA,,NB-DNRED_MCRA,Canada,NB,47.685,-66.24333333,airport,geomet,MSC
MDA,Medicine Lake Auto,MDA,MDA,,AB-MAF_MDA,Canada,AB,52.8166,-114.8743,airport,geomet,MSC
MEA,Meakin,MEA,MEA,,ON-MNRF-AFFES_MEA,Canada,ON,47.0384,-82.8157,airport,geomet,MSC
MEAD,Meadow Brook,MEAD,MEAD,,NB-DNRED_MEAD,Canada,NB,46.44833333,-65.80333333,airport,geomet,MSC
MED,Medcalfe Lake,MED,MED,,ON-MNRF-AFFES_MED,Canada,ON,50.9576,-90.4218,airport,geomet,MSC
MERRY,MERRY ISLAND LIGHTSTATION,MERRY,MERRY,,1045100,Canada,BC,49.4675,-123.9125,airport,geomet,MSC
MILST,Milestone,MILST,MILST,,SK-SPSA-WMB_MILST,Canada,SK,49.93683333,-104.601,airport,geomet,MSC
MIS,Mission Ridge,MIS,MIS,,BC-Hydro_MIS,Canada,BC,50.76255556,-122.2076944,airport,geomet,MSC
MISTA,Mistatim,MISTA,MISTA,,SK-SPSA-WMB_MISTA,Canada,SK,52.95,-103.3755,airport,geomet,MSC
MLA,Medicine Lodge Auto,MLA,MLA,,AB-MAF_MLA,Canada,AB,53.552,-116.968,airport,geomet,MSC
MLNSA,Molanosa,MLNSA,MLNSA,,SK-SPSA-WMB_MLNSA,Canada,SK,54.4411,-105.5225,airport,geomet,MSC
MLP,McGillivray Pass,MLP,MLP,,BC-Hydro_MLP,Canada,BC,50.69855556,-122.625375,airport,geomet,MSC
MLPRK,Maple Creek,MLPRK,MLPRK,,SK-SPSA-WMB_MLPRK,Canada,SK,54.4061,-108.6428,airport,geomet,MSC
MNKTA,Mankota,MNKTA,MNKTA,,SK-SPSA-WMB_MNKTA,Canada,SK,49.32072222,-107.0157778,airport,geomet,MSC
MNS,Mount Sheba,MNS,MNS,,BC-Hydro_MNS,Canada,BC,54.52666667,-121.8041667,airport,geomet,MSC
MOA,Moberly Auto,MOA,MOA,,AB-MAF_MOA,Canada,AB,53.53,-118.018,airport,geomet,MSC
MOB,Moberly River near Fort St. John,MOB,MOB,,BC-Hydro_MOB,Canada,BC,56.092706,-121.366408,airport,geomet,MSC
MOC,Monkman Creek,MOC,MOC,,BC-Hydro_MOC,Canada,BC,54.72528056,-121.2316972,airport,geomet,MSC
MOL,Molson Creek,MOL,MOL,,BC-Hydro_MOL,Canada,BC,52.22055556,-118.2258333,airport,geomet,MSC
MOOSE,Moose Mountain Park,MOOSE,MOOSE,,SK-SPSA-WMB_MOOSE,Canada,SK,49.83493,-102.29232,airport,geomet,MSC
MOR,Morrissey Ridge,MOR,MOR,,BC-Hydro_MOR,Canada,BC,49.44702778,-114.973675,airport,geomet,MSC
MORR,Morrin AGDM,MORR,MORR,71257,AB-MAI_MORR,Canada,AB,51.66,-112.6746,airport,geomet,MSC
MOSS,Mossleigh AGCM,MOSS,MOSS,71057,AB-MAI_MOSS,Canada,AB,50.6726,-113.3487,airport,geomet,MSC
MOY,Moyie Mountain,MOY,MOY,,BC-Hydro_MOY,Canada,BC,49.251251,-115.773837,airport,geomet,MSC
MPA,Mountain Park Auto,MPA,MPA,,AB-MAF_MPA,Canada,AB,52.911,-117.281,airport,geomet,MSC
MQA,Muskwa  Auto,MQA,MQA,,AB-MAF_MQA,Canada,AB,56.0815,-114.6548,airport,geomet,MSC
MRA,Marten Mountain Auto,MRA,MRA,,AB-MAF_MRA,Canada,AB,55.4709,-114.787,airport,geomet,MSC
MRNM,Myrnam LITE,MRNM,MRNM,71065,AB-MAI_MRNM,Canada,AB,53.7081,-111.1331,airport,geomet,MSC
MSK,Muskwa-Kechika,MSK,MSK,,BC-Hydro_MSK,Canada,BC,56.781357,-123.10623,airport,geomet,MSC
MTC,Matachewan,MTC,MTC,,ON-MNRF-AFFES_MTC,Canada,ON,48.0165,-80.8491,airport,geomet,MSC
MTN,Marten River,MTN,MTN,,ON-MNRF-AFFES_MTN,Canada,ON,46.8493,-79.809,airport,geomet,MSC
MTR,Mount Revelstoke,MTR,MTR,,BC-Hydro_MTR,Canada,BC,51.03676,-118.151298,airport,geomet,MSC
MTWL,Mount Wells,MTWL,MTWL,,RioTinto_MTWL,Canada,BC,53.72923333,-126.4179333,airport,geomet,MSC
MUA,Muskeg Mountain Auto,MUA,MUA,,AB-MAF_MUA,Canada,AB,57.1353,-110.8942,airport,geomet,MSC
MULL,Mulligan Gulch,MULL,MULL,,NB-DNRED_MULL,Canada,NB,47.59333333,-66.63833333,airport,geomet,MSC
MUND,Mundare AGDM,MUND,MUND,71354,AB-MAI_MUND,Canada,AB,53.5606,-112.2961,airport,geomet,MSC
MVIL,Mannville AGCM,MVIL,MVIL,71047,AB-MAI_MVIL,Canada,AB,53.4557,-111.2555,airport,geomet,MSC
MYA,May Auto,MYA,MYA,,AB-MAF_MYA,Canada,AB,55.5623,-112.4049,airport,geomet,MSC
MYNRD,Maynard Lake,MYNRD,MYNRD,,SK-SPSA-WMB_MYNRD,Canada,SK,55.02335,-103.84157,airport,geomet,MSC
MYR,Myrt Lake,MYR,MYR,,ON-MNRF-AFFES_MYR,Canada,ON,48.4533,-90.7086,airport,geomet,MSC
NAG,Nagagami,NAG,NAG,,ON-MNRF-AFFES_NAG,Canada,ON,49.7721,-84.5564,airport,geomet,MSC
NAK,Nakina,NAK,NAK,,ON-MNRF-AFFES_NAK,Canada,ON,50.1646,-86.7999,airport,geomet,MSC
NAT,Nation River near the mouth,NAT,NAT,,BC-Hydro_NAT,Canada,BC,55.43404722,-123.6212389,airport,geomet,MSC
NBMU,Musquash,NBMU,NBMU,,NB-DNRED_NBMU,Canada,NB,45.37833333,-66.47833333,airport,geomet,MSC
NBOH,Oak Hill,NBOH,NBOH,,NB-DNRED_NBOH,Canada,NB,45.33666667,-67.33333333,airport,geomet,MSC
NBYL,St. Leonard,NBYL,NBYL,,NB-DNRED_NBYL,Canada,NB,47.15666667,-67.83166667,airport,geomet,MSC
NCL,North Crocker Lake,NCL,NCL,,ON-MNRF-AFFES_NCL,Canada,ON,48.6361,-85.3726,airport,geomet,MSC
NDE,New Denver East,NDE,NDE,,BC-Hydro_NDE,Canada,BC,49.996657,-117.358372,airport,geomet,MSC
NEIR,Nier AGDM,NEIR,NEIR,71495,AB-MAI_NEIR,Canada,AB,51.3693,-114.0994,airport,geomet,MSC
NEWS,New Sarepta AGCM,NEWS,NEWS,71067,AB-MAI_NEWS,Canada,AB,53.2624,-113.1651,airport,geomet,MSC
NIB,Summer Beaver A,NIB,NIB,,ON-MNRF-AFFES_NIB,Canada,ON,52.7125,-88.541,airport,geomet,MSC
NLENCL0001,Pippy Park in St. Johns,NLENCL0001,NLENCL0001,,NL-DECCM-WRMD_NLENCL0001,Canada,NL,47.58036,-52.73936,airport,geomet,MSC
NLENCL0002,Exploits River at Badger east of Stadium,NLENCL0002,NLENCL0002,,NL-DECCM-WRMD_NLENCL0002,Canada,NL,48.975,-56.03472,airport,geomet,MSC
NLENCL0003,Humber River at Humber Village Bridge,NLENCL0003,NLENCL0003,,NL-DECCM-WRMD_NLENCL0003,Canada,NL,49.98277,-57.76055,airport,geomet,MSC
NLENCL0004,Churchill River at end of Mud Lake Road,NLENCL0004,NLENCL0004,,NL-DECCM-WRMD_NLENCL0004,Canada,NL,53.33775,-60.18944,airport,geomet,MSC
NLENCL0005,Sandy Lake near Birchy Narrows (Camp 55),NLENCL0005,NLENCL0005,,NL-DECCM-WRMD_NLENCL0005,Canada,NL,49.27444,-56.85166,airport,geomet,MSC
NLENCL0006,Muskrat Falls MET,NLENCL0006,NLENCL0006,,NL-DECCM-WRMD_NLENCL0006,Canada,NL,53.24333,-60.75833,airport,geomet,MSC
NLENCL0007,Upper Humber River above Black Brook,NLENCL0007,NLENCL0007,,NL-DECCM-WRMD_NLENCL0007,Canada,NL,49.61833,-57.29472,airport,geomet,MSC
NLENCL0008,TLH between Churchill Falls and Lab City,NLENCL0008,NLENCL0008,,NL-DECCM-WRMD_NLENCL0008,Canada,NL,53.35972,-65.56138,airport,geomet,MSC
NLENCL0009,Metchin River near TLH,NLENCL0009,NLENCL0009,,NL-DECCM-WRMD_NLENCL0009,Canada,NL,53.43611,-62.23361,airport,geomet,MSC
NLENCL0010,Exploits below Noel Paul's Brook MET,NLENCL0010,NLENCL0010,,NL-DECCM-WRMD_NLENCL0010,Canada,NL,48.84467,-56.26941,airport,geomet,MSC
NLENCL0011,Mud Lake Road MET,NLENCL0011,NLENCL0011,,NL-DECCM-WRMD_NLENCL0011,Canada,NL,53.33525,-60.18986,airport,geomet,MSC
NMA,Nose Mountain Auto,NMA,NMA,,AB-MAF_NMA,Canada,AB,54.5514,-119.5801,airport,geomet,MSC
NOA,Notikewin Auto,NOA,NOA,,AB-MAF_NOA,Canada,AB,56.869,-118.599,airport,geomet,MSC
NON,Nonwatin,NON,NON,,ON-MNRF-AFFES_NON,Canada,ON,49.2342,-88.7462,airport,geomet,MSC
NOOTKA,NOOTKA LIGHTSTATION,NOOTKA,NOOTKA,,1035614,Canada,BC,49.6,-126.6167,airport,geomet,MSC
NORTH-AJAX,North Ajax,NORTH-AJAX,NORTH-AJAX,4600302,DFO_NORTH-AJAX,Canada,BC,49.731667,-124.774833,airport,geomet,MSC
NTY,North Tyaughton Creek,NTY,NTY,,BC-Hydro_NTY,Canada,BC,51.147525,-122.7937528,airport,geomet,MSC
NU,Nursery,NU,NU,,YT-DCS-WFM_NU,Canada,YT,60.8506611,-135.2121278,airport,geomet,MSC
OBA,Oba,OBA,OBA,,ON-MNRF-AFFES_OBA,Canada,ON,49.0223,-84.0777,airport,geomet,MSC
OGI,Ogoki Camp,OGI,OGI,,ON-MNRF-AFFES_OGI,Canada,ON,50.7658,-87.8571,airport,geomet,MSC
OGP,Ogoki Post A,OGP,OGP,,ON-MNRF-AFFES_OGP,Canada,ON,51.6572,-85.904,airport,geomet,MSC
OKE,Oke,OKE,OKE,,ON-MNRF-AFFES_OKE,Canada,ON,48.9584,-81.9676,airport,geomet,MSC
OLA,Otter Lakes Auto,OLA,OLA,,AB-MAF_OLA,Canada,AB,56.6974,-115.9231,airport,geomet,MSC
OLDS,Olds College AGDM,OLDS,OLDS,71258,AB-MAI_OLDS,Canada,AB,51.7586,-114.0846,airport,geomet,MSC
OLIV,Oliver AGDM,OLIV,OLIV,71351,AB-MAI_OLIV,Canada,AB,53.6466,-113.3546,airport,geomet,MSC
OSL,Osilinka River near End Lake,OSL,OSL,,BC-Hydro_OSL,Canada,BC,56.12661389,-124.8006972,airport,geomet,MSC
OTTER,Otter,OTTER,OTTER,,SK-SPSA-WMB_OTTER,Canada,SK,55.5794,-104.7855,airport,geomet,MSC
OYEN,Oyen AGDM,OYEN,OYEN,71342,AB-MAI_OYEN,Canada,AB,51.3797,-110.3552,airport,geomet,MSC
P1,Shell Hamberg,P1,P1,,AB-MAF_P1,Canada,AB,57.3511,-119.7606,airport,geomet,MSC
P2,Jackpine Auto,P2,P2,,AB-MAF_P2,Canada,AB,56.8808,-116.5592,airport,geomet,MSC
PAA,Panny Auto,PAA,PAA,,AB-MAF_PAA,Canada,AB,57.178,-114.614,airport,geomet,MSC
PACHENA,PACHENA POINT,PACHENA,PACHENA,,1035940,Canada,BC,48.7228,-125.0972,airport,geomet,MSC
PAK,Pack River at outlet of McLeod Lake,PAK,PAK,,BC-Hydro_PAK,Canada,BC,54.99717778,-123.0364472,airport,geomet,MSC
PAKO,Pakowki Lake AGCM,PAKO,PAKO,71070,AB-MAI_PAKO,Canada,AB,49.2248,-111.1262,airport,geomet,MSC
PANPE,PA National Park East,PANPE,PANPE,,SK-SPSA-WMB_PANPE,Canada,SK,54.17215,-105.97279,airport,geomet,MSC
PAR,Parsnip Upper,PAR,PAR,,BC-Hydro_PAR,Canada,BC,54.60555556,-122.1375833,airport,geomet,MSC
PARRH,Parr Hill,PARRH,PARRH,,SK-SPSA-WMB_PARRH,Canada,SK,52.28567,-102.0525,airport,geomet,MSC
PATR,Patricia AGCM,PATR,PATR,,AB-MAI_PATR,Canada,AB,50.7402,-111.621,airport,geomet,MSC
PAUL,St. Paul AGDM,PAUL,PAUL,71275,AB-MAI_PAUL,Canada,AB,54.011,-111.2719,airport,geomet,MSC
PDA,Petitot Auto,PDA,PDA,,AB-MAF_PDA,Canada,AB,59.5226,-119.6076,airport,geomet,MSC
PE,Pelly Farm,PE,PE,,YT-DCS-WFM_PE,Canada,YT,62.830278,-137.311083,airport,geomet,MSC
PEA,Peawanuck,PEA,PEA,,ON-MNRF-AFFES_PEA,Canada,ON,54.9898,-85.4406,airport,geomet,MSC
PEOR,Peoria AGDM,PEOR,PEOR,71348,AB-MAI_PEOR,Canada,AB,55.6212,-118.293,airport,geomet,MSC
PER,Perrault Falls,PER,PER,,ON-MNRF-AFFES_PER,Canada,ON,50.2731,-93.3365,airport,geomet,MSC
PIBR,Pibroch AGCM,PIBR,PIBR,,AB-MAI_PIBR,Canada,AB,54.3083,-113.8208,airport,geomet,MSC
PIN,Pine Lake,PIN,PIN,,ON-MNRF-AFFES_PIN,Canada,ON,49.2426,-79.9152,airport,geomet,MSC
PINE ISLAND,PINE ISLAND,PINE ISLAND,PINE ISLAND,,1026170,Canada,BC,50.9758,-127.7281,airport,geomet,MSC
PINEH,Pinehouse,PINEH,PINEH,,SK-SPSA-WMB_PINEH,Canada,SK,55.51932,-106.59858,airport,geomet,MSC
PINH,Pinhorn AGCM,PINH,PINH,,AB-MAI_PINH,Canada,AB,49.029,-111.0252,airport,geomet,MSC
PKA,Pink Mountain Alpine,PKA,PKA,,BC-Hydro_PKA,Canada,BC,57.06166667,-122.8647222,airport,geomet,MSC
PLCNA,Pelican Narrows,PLCNA,PLCNA,,SK-SPSA-WMB_PLCNA,Canada,SK,55.1889,-102.945,airport,geomet,MSC
PLE,Plevna,PLE,PLE,,ON-MNRF-AFFES_PLE,Canada,ON,44.9191,-76.9357,airport,geomet,MSC
PLEA,Pleasant View AGCM,PLEA,PLEA,,AB-MAI_PLEA,Canada,AB,54.9639,-113.3208,airport,geomet,MSC
PLL,Philip Lake,PLL,PLL,,BC-Hydro_PLL,Canada,BC,55.1238,-123.897927,airport,geomet,MSC
PMD2,Portage Mountain Development 2,PMD2,PMD2,,BC-Hydro_PMD2,Canada,BC,56.0131,-122.1829,airport,geomet,MSC
PMZA-RIKI,Rimouski,PMZA-RIKI,PMZA-RIKI,4400481,DFO_PMZA-RIKI,Canada,QC,48.666667,-68.583333,airport,geomet,MSC
PMZA-VAS,Shediac Valley,PMZA-VAS,PMZA-VAS,4400485,DFO_PMZA-VAS,Canada,QC,47.783333,-64.033333,airport,geomet,MSC
